geral; gerador; descriminador 
0.2168; 0.8060; 1.4087 
0.2201; 0.8060; 1.4020 
0.2231; 0.8061; 1.3971 
0.2197; 0.8060; 1.3938 
0.2160; 0.8060; 1.4086 
0.2144; 0.8061; 1.4154 
0.2129; 0.8061; 1.4238 
0.2157; 0.8061; 1.4118 
0.2189; 0.8061; 1.4199 
0.2151; 0.8061; 1.4127 
0.2153; 0.8061; 1.3971 
0.2122; 0.8061; 1.3990 
0.2140; 0.8061; 1.3979 
0.2183; 0.8061; 1.4166 
0.2299; 0.8061; 1.4175 
0.2306; 0.8061; 1.4199 
0.2302; 0.8061; 1.4219 
0.2276; 0.8061; 1.4178 
0.2307; 0.8061; 1.4124 
0.2338; 0.8060; 1.4224 
0.2352; 0.8060; 1.4188 
0.2347; 0.8060; 1.4130 
0.2331; 0.8060; 1.4138 
0.2328; 0.8060; 1.4028 
0.2313; 0.8061; 1.4000 
0.2302; 0.8060; 1.4002 
0.2277; 0.8060; 1.4016 
0.2249; 0.8061; 1.4003 
0.2217; 0.8061; 1.3937 
0.2228; 0.8061; 1.3936 
0.2253; 0.8061; 1.3944 
0.2212; 0.8061; 1.3796 
0.2223; 0.8061; 1.3783 
0.2200; 0.8061; 1.3747 
0.2207; 0.8061; 1.3756 
0.2193; 0.8061; 1.3808 
0.2200; 0.8061; 1.3816 
0.2199; 0.8061; 1.3821 
0.2394; 0.8061; 1.4899 
0.2331; 0.8061; 1.3434 
0.2085; 0.8061; 1.3348 
0.1888; 0.8061; 1.3107 
0.1929; 0.8061; 1.3645 
0.2250; 0.8061; 1.3645 
0.2411; 0.8061; 1.3904 
0.2276; 0.8061; 1.3702 
0.2375; 0.8061; 1.3630 
0.2449; 0.8061; 1.3469 
0.2450; 0.8061; 1.3801 
0.2265; 0.8061; 1.3962 
0.2279; 0.8061; 1.3899 
0.2217; 0.8061; 1.3902 
0.2274; 0.8061; 1.3997 
0.2255; 0.8061; 1.3943 
0.2406; 0.8061; 1.3889 
0.2410; 0.8061; 1.3936 
0.2421; 0.8061; 1.3887 
0.2388; 0.8061; 1.3939 
0.2390; 0.8061; 1.3909 
0.2371; 0.8061; 1.3896 
0.2309; 0.8060; 1.3966 
0.2388; 0.8060; 1.4148 
0.2431; 0.8060; 1.4159 
0.2431; 0.8061; 1.4103 
0.2406; 0.8061; 1.4192 
0.2402; 0.8061; 1.4109 
0.2485; 0.8060; 1.4158 
0.2410; 0.8060; 1.4181 
0.2407; 0.8060; 1.4218 
0.2387; 0.8060; 1.4246 
0.2395; 0.8060; 1.4263 
0.2386; 0.8060; 1.4290 
0.2417; 0.8060; 1.4279 
0.2442; 0.8060; 1.4332 
0.2421; 0.8060; 1.4254 
0.2396; 0.8060; 1.4213 
0.2383; 0.8060; 1.4205 
0.2373; 0.8060; 1.4254 
0.2358; 0.8060; 1.4267 
0.2395; 0.8060; 1.4282 
0.2380; 0.8060; 1.4322 
0.2375; 0.8060; 1.4248 
0.2354; 0.8060; 1.4198 
0.2367; 0.8060; 1.4195 
0.2404; 0.8060; 1.4176 
0.2365; 0.8060; 1.4196 
0.2382; 0.8060; 1.4183 
0.2391; 0.8060; 1.4234 
0.2859; 0.8060; 1.3469 
0.2368; 0.8060; 1.3043 
0.2873; 0.8060; 1.3253 
0.2593; 0.8060; 1.3269 
0.2631; 0.8060; 1.3999 
0.2660; 0.8060; 1.3993 
0.2612; 0.8060; 1.4218 
0.2537; 0.8060; 1.4112 
0.2459; 0.8060; 1.4351 
0.2591; 0.8060; 1.4242 
0.2553; 0.8060; 1.4250 
0.2522; 0.8060; 1.4196 
0.2438; 0.8060; 1.4228 
0.2474; 0.8060; 1.4214 
0.2478; 0.8060; 1.4240 
0.2343; 0.8060; 1.4188 
0.2377; 0.8060; 1.4257 
0.2294; 0.8060; 1.4166 
0.2301; 0.8060; 1.4183 
0.2298; 0.8060; 1.4173 
0.2444; 0.8060; 1.4117 
0.2441; 0.8060; 1.4034 
0.2446; 0.8060; 1.4005 
0.2435; 0.8060; 1.4063 
0.2415; 0.8060; 1.4137 
0.2396; 0.8060; 1.4239 
0.2352; 0.8060; 1.4191 
0.2385; 0.8060; 1.4202 
0.2379; 0.8060; 1.4178 
0.2337; 0.8061; 1.4153 
0.2330; 0.8061; 1.4134 
0.2315; 0.8061; 1.4103 
0.2337; 0.8061; 1.4077 
0.2284; 0.8061; 1.4001 
0.2274; 0.8061; 1.4031 
0.2270; 0.8061; 1.4069 
0.2268; 0.8061; 1.4180 
0.2247; 0.8061; 1.4134 
0.2256; 0.8061; 1.4097 
0.2288; 0.8061; 1.4176 
0.2281; 0.8061; 1.4186 
0.2268; 0.8061; 1.4161 
0.2254; 0.8061; 1.4107 
0.2240; 0.8061; 1.4143 
0.2213; 0.8061; 1.4147 
0.2227; 0.8061; 1.4175 
0.2222; 0.8060; 1.4150 
0.2207; 0.8060; 1.4173 
0.2215; 0.8060; 1.4174 
0.2214; 0.8061; 1.4148 
0.3161; 0.8060; 1.5935 
0.3149; 0.8061; 1.2891 
0.2751; 0.8061; 1.3441 
0.2481; 0.8061; 1.3864 
0.2479; 0.8060; 1.3881 
0.2310; 0.8060; 1.4059 
0.2325; 0.8060; 1.4383 
0.2324; 0.8060; 1.4337 
0.2279; 0.8060; 1.4165 
0.2290; 0.8060; 1.4423 
0.2252; 0.8060; 1.4164 
0.2149; 0.8060; 1.4281 
0.2086; 0.8060; 1.4230 
0.2101; 0.8060; 1.4371 
0.2109; 0.8060; 1.4292 
0.2074; 0.8060; 1.4093 
0.2039; 0.8060; 1.4079 
0.2033; 0.8060; 1.4097 
0.2101; 0.8060; 1.4069 
0.2026; 0.8061; 1.3923 
0.2068; 0.8060; 1.4044 
0.2060; 0.8060; 1.4040 
0.2093; 0.8060; 1.4006 
0.2088; 0.8060; 1.3925 
0.2194; 0.8060; 1.3976 
0.2198; 0.8060; 1.4032 
0.2176; 0.8060; 1.3987 
0.2199; 0.8060; 1.4032 
0.2194; 0.8061; 1.4157 
0.2219; 0.8061; 1.4147 
0.2219; 0.8061; 1.4117 
0.2249; 0.8061; 1.4052 
0.2341; 0.8061; 1.3989 
0.2315; 0.8061; 1.3935 
0.2336; 0.8061; 1.4044 
0.2324; 0.8061; 1.4044 
0.2352; 0.8061; 1.4028 
0.2322; 0.8061; 1.3905 
0.2328; 0.8061; 1.3895 
0.2330; 0.8061; 1.3883 
0.2327; 0.8061; 1.3911 
0.2310; 0.8061; 1.3919 
0.2301; 0.8061; 1.3917 
0.2318; 0.8061; 1.3880 
0.2322; 0.8061; 1.3871 
0.2331; 0.8061; 1.3887 
0.2335; 0.8061; 1.3882 
0.2331; 0.8061; 1.3923 
0.2312; 0.8061; 1.4015 
0.2319; 0.8061; 1.4025 
0.2133; 0.8061; 1.3946 
0.1867; 0.8061; 1.4448 
0.2107; 0.8061; 1.3450 
0.2251; 0.8061; 1.3837 
0.2728; 0.8061; 1.3976 
0.3068; 0.8061; 1.5006 
0.3199; 0.8060; 1.4975 
0.2918; 0.8061; 1.4621 
0.2992; 0.8061; 1.4677 
0.2824; 0.8061; 1.4330 
0.2869; 0.8061; 1.4260 
0.2806; 0.8061; 1.4223 
0.2862; 0.8061; 1.4088 
0.2822; 0.8061; 1.4181 
0.2810; 0.8061; 1.4162 
0.2766; 0.8061; 1.4282 
0.2737; 0.8061; 1.4167 
0.2755; 0.8061; 1.4164 
0.2753; 0.8061; 1.4218 
0.2693; 0.8061; 1.4180 
0.2665; 0.8061; 1.4083 
0.2643; 0.8061; 1.4011 
0.2755; 0.8062; 1.3983 
0.2668; 0.8062; 1.4056 
0.2676; 0.8062; 1.4098 
0.2675; 0.8062; 1.4195 
0.2671; 0.8062; 1.4228 
0.2614; 0.8062; 1.4177 
0.2605; 0.8062; 1.4244 
0.2631; 0.8062; 1.4278 
0.2620; 0.8062; 1.4312 
0.2636; 0.8062; 1.4252 
0.2607; 0.8062; 1.4280 
0.2578; 0.8062; 1.4313 
0.2549; 0.8062; 1.4318 
0.2546; 0.8062; 1.4296 
0.2591; 0.8062; 1.4383 
0.2575; 0.8062; 1.4384 
0.2579; 0.8062; 1.4340 
0.2593; 0.8062; 1.4315 
0.2618; 0.8062; 1.4265 
0.2563; 0.8061; 1.4442 
0.2572; 0.8062; 1.4451 
0.2566; 0.8062; 1.4390 
0.2579; 0.8062; 1.4384 
0.2564; 0.8062; 1.4331 
0.2577; 0.8062; 1.4365 
0.2594; 0.8062; 1.4339 
0.2600; 0.8062; 1.4301 
0.2583; 0.8062; 1.4319 
0.1690; 0.8062; 1.5677 
0.1800; 0.8062; 1.6230 
0.1419; 0.8062; 1.6210 
0.1633; 0.8062; 1.5402 
0.1883; 0.8062; 1.4854 
0.1823; 0.8062; 1.4629 
0.1723; 0.8062; 1.4664 
0.2019; 0.8062; 1.4616 
0.2153; 0.8062; 1.4878 
0.1992; 0.8062; 1.5280 
0.2045; 0.8062; 1.5176 
0.2084; 0.8062; 1.5246 
0.2039; 0.8062; 1.5183 
0.2049; 0.8062; 1.4886 
0.2090; 0.8062; 1.5076 
0.2111; 0.8062; 1.5040 
0.2075; 0.8062; 1.4889 
0.2156; 0.8062; 1.4712 
0.2143; 0.8062; 1.4714 
0.2189; 0.8063; 1.4537 
0.2192; 0.8063; 1.4520 
0.2248; 0.8063; 1.4487 
0.2217; 0.8063; 1.4436 
0.2187; 0.8063; 1.4473 
0.2212; 0.8063; 1.4341 
0.2224; 0.8063; 1.4418 
0.2245; 0.8063; 1.4381 
0.2194; 0.8062; 1.4158 
0.2229; 0.8062; 1.4181 
0.2171; 0.8063; 1.4161 
0.2146; 0.8063; 1.4149 
0.2114; 0.8063; 1.4172 
0.2162; 0.8062; 1.4163 
0.2188; 0.8062; 1.4148 
0.2170; 0.8062; 1.4186 
0.2180; 0.8062; 1.4144 
0.2175; 0.8062; 1.4169 
0.2146; 0.8062; 1.4178 
0.2120; 0.8062; 1.4216 
0.2153; 0.8062; 1.4266 
0.2157; 0.8062; 1.4244 
0.2159; 0.8062; 1.4212 
0.2135; 0.8062; 1.4231 
0.2109; 0.8062; 1.4213 
0.2125; 0.8062; 1.4228 
0.2088; 0.8062; 1.4236 
0.2116; 0.8062; 1.4247 
0.2112; 0.8062; 1.4258 
0.2120; 0.8062; 1.4234 
0.2116; 0.8062; 1.4257 
0.2488; 0.8062; 1.3433 
0.3174; 0.8062; 1.4135 
0.2876; 0.8062; 1.4216 
0.2695; 0.8062; 1.3164 
0.2593; 0.8062; 1.3481 
0.2428; 0.8062; 1.3440 
0.2220; 0.8062; 1.3649 
0.2356; 0.8063; 1.3948 
0.2206; 0.8063; 1.3803 
0.2211; 0.8063; 1.3612 
0.2156; 0.8063; 1.3324 
0.2160; 0.8063; 1.3383 
0.2220; 0.8063; 1.3524 
0.2107; 0.8063; 1.3653 
0.2188; 0.8063; 1.3755 
0.2180; 0.8063; 1.3720 
0.2190; 0.8063; 1.3670 
0.2157; 0.8063; 1.3626 
0.2236; 0.8063; 1.3682 
0.2272; 0.8063; 1.3794 
0.2249; 0.8063; 1.3786 
0.2239; 0.8063; 1.3987 
0.2248; 0.8063; 1.3876 
0.2210; 0.8063; 1.3857 
0.2162; 0.8063; 1.3865 
0.2168; 0.8063; 1.3817 
0.2196; 0.8063; 1.3862 
0.2186; 0.8063; 1.3890 
0.2138; 0.8063; 1.3885 
0.2175; 0.8063; 1.3897 
0.2165; 0.8063; 1.3875 
0.2110; 0.8063; 1.3768 
0.2108; 0.8063; 1.3859 
0.2123; 0.8063; 1.3824 
0.2121; 0.8063; 1.3832 
0.2104; 0.8063; 1.3839 
0.2118; 0.8063; 1.3808 
0.2100; 0.8063; 1.3851 
0.2116; 0.8063; 1.3899 
0.2133; 0.8063; 1.3868 
0.2127; 0.8063; 1.3882 
0.2123; 0.8063; 1.3886 
0.2117; 0.8063; 1.3981 
0.2136; 0.8063; 1.4024 
0.2153; 0.8063; 1.4047 
0.2138; 0.8063; 1.4050 
0.2141; 0.8063; 1.4051 
0.2154; 0.8063; 1.4054 
0.2180; 0.8063; 1.3997 
0.2229; 0.8063; 1.4113 
0.3236; 0.8063; 1.3688 
0.2680; 0.8063; 1.4966 
0.2654; 0.8063; 1.4896 
0.2437; 0.8063; 1.4893 
0.2453; 0.8063; 1.5123 
0.2423; 0.8063; 1.4910 
0.2424; 0.8063; 1.4913 
0.2506; 0.8063; 1.4573 
0.2435; 0.8063; 1.4487 
0.2317; 0.8063; 1.4326 
0.2218; 0.8063; 1.4231 
0.2402; 0.8063; 1.4271 
0.2412; 0.8063; 1.4345 
0.2370; 0.8063; 1.4358 
0.2296; 0.8062; 1.4346 
0.2305; 0.8063; 1.4280 
0.2272; 0.8063; 1.4319 
0.2310; 0.8062; 1.4177 
0.2294; 0.8063; 1.4196 
0.2238; 0.8063; 1.4330 
0.2254; 0.8063; 1.4257 
0.2238; 0.8063; 1.4225 
0.2292; 0.8063; 1.4364 
0.2329; 0.8063; 1.4396 
0.2321; 0.8063; 1.4403 
0.2319; 0.8063; 1.4361 
0.2313; 0.8063; 1.4356 
0.2296; 0.8063; 1.4289 
0.2292; 0.8063; 1.4232 
0.2338; 0.8063; 1.4270 
0.2324; 0.8063; 1.4244 
0.2274; 0.8063; 1.4250 
0.2281; 0.8063; 1.4169 
0.2250; 0.8063; 1.4169 
0.2269; 0.8063; 1.4152 
0.2342; 0.8064; 1.3974 
0.2355; 0.8064; 1.3988 
0.2334; 0.8064; 1.3968 
0.2349; 0.8064; 1.3938 
0.2354; 0.8063; 1.3927 
0.2377; 0.8063; 1.3928 
0.2399; 0.8063; 1.3949 
0.2387; 0.8063; 1.3938 
0.2399; 0.8063; 1.3920 
0.2407; 0.8063; 1.3931 
0.2373; 0.8064; 1.3938 
0.2346; 0.8064; 1.3926 
0.2365; 0.8064; 1.3924 
0.2390; 0.8064; 1.3908 
0.2372; 0.8064; 1.3858 
0.1744; 0.8064; 1.5180 
0.1331; 0.8064; 1.6179 
0.2105; 0.8064; 1.5375 
0.2348; 0.8064; 1.5549 
0.2519; 0.8064; 1.5482 
0.2521; 0.8064; 1.5446 
0.2559; 0.8064; 1.5204 
0.2547; 0.8064; 1.5548 
0.2504; 0.8064; 1.5222 
0.2529; 0.8064; 1.5035 
0.2535; 0.8065; 1.4892 
0.2479; 0.8064; 1.4947 
0.2412; 0.8065; 1.5033 
0.2423; 0.8064; 1.4987 
0.2386; 0.8064; 1.5049 
0.2578; 0.8064; 1.5003 
0.2560; 0.8064; 1.4987 
0.2526; 0.8064; 1.4859 
0.2511; 0.8064; 1.4773 
0.2515; 0.8064; 1.4730 
0.2571; 0.8064; 1.4656 
0.2469; 0.8064; 1.4831 
0.2534; 0.8064; 1.4752 
0.2548; 0.8064; 1.4737 
0.2504; 0.8064; 1.4602 
0.2468; 0.8064; 1.4706 
0.2513; 0.8064; 1.4610 
0.2540; 0.8064; 1.4523 
0.2553; 0.8064; 1.4586 
0.2570; 0.8064; 1.4493 
0.2579; 0.8065; 1.4492 
0.2582; 0.8064; 1.4484 
0.2565; 0.8064; 1.4426 
0.2613; 0.8064; 1.4383 
0.2595; 0.8065; 1.4337 
0.2556; 0.8065; 1.4256 
0.2537; 0.8065; 1.4210 
0.2516; 0.8065; 1.4231 
0.2532; 0.8065; 1.4164 
0.2488; 0.8065; 1.4113 
0.2519; 0.8065; 1.4075 
0.2477; 0.8065; 1.4072 
0.2471; 0.8065; 1.4065 
0.2441; 0.8065; 1.4126 
0.2451; 0.8065; 1.4164 
0.2448; 0.8065; 1.4174 
0.2451; 0.8065; 1.4117 
0.2462; 0.8065; 1.4161 
0.2456; 0.8065; 1.4125 
0.2439; 0.8065; 1.4127 
0.1369; 0.8065; 1.5786 
0.1975; 0.8064; 1.6515 
0.1874; 0.8065; 1.5966 
0.1753; 0.8065; 1.5856 
0.1997; 0.8065; 1.5786 
0.2007; 0.8064; 1.5391 
0.1993; 0.8064; 1.5275 
0.1920; 0.8064; 1.4642 
0.2007; 0.8064; 1.4779 
0.1960; 0.8064; 1.4723 
0.2004; 0.8064; 1.4487 
0.1993; 0.8064; 1.4409 
0.2008; 0.8064; 1.4519 
0.2024; 0.8064; 1.4458 
0.2076; 0.8064; 1.4778 
0.2111; 0.8064; 1.4648 
0.2147; 0.8064; 1.4621 
0.2161; 0.8064; 1.4588 
0.2152; 0.8064; 1.4585 
0.2222; 0.8064; 1.4693 
0.2333; 0.8064; 1.4737 
0.2274; 0.8064; 1.4637 
0.2301; 0.8064; 1.4601 
0.2320; 0.8064; 1.4602 
0.2343; 0.8065; 1.4606 
0.2316; 0.8064; 1.4607 
0.2312; 0.8064; 1.4556 
0.2284; 0.8064; 1.4498 
0.2285; 0.8064; 1.4440 
0.2258; 0.8064; 1.4456 
0.2272; 0.8064; 1.4440 
0.2317; 0.8064; 1.4452 
0.2317; 0.8064; 1.4484 
0.2329; 0.8064; 1.4450 
0.2339; 0.8064; 1.4442 
0.2347; 0.8064; 1.4397 
0.2316; 0.8064; 1.4409 
0.2370; 0.8064; 1.4359 
0.2401; 0.8064; 1.4310 
0.2375; 0.8064; 1.4327 
0.2379; 0.8064; 1.4354 
0.2383; 0.8064; 1.4351 
0.2381; 0.8064; 1.4322 
0.2342; 0.8064; 1.4522 
0.2384; 0.8064; 1.4524 
0.2380; 0.8064; 1.4550 
0.2383; 0.8064; 1.4588 
0.2365; 0.8064; 1.4577 
0.2387; 0.8064; 1.4564 
0.2378; 0.8064; 1.4546 
0.2293; 0.8064; 1.3740 
0.2023; 0.8064; 1.5447 
0.2198; 0.8064; 1.5574 
0.2387; 0.8064; 1.5386 
0.2366; 0.8064; 1.5415 
0.2574; 0.8064; 1.5125 
0.2593; 0.8064; 1.4831 
0.2451; 0.8064; 1.4519 
0.2441; 0.8064; 1.4469 
0.2423; 0.8064; 1.4403 
0.2417; 0.8064; 1.4519 
0.2243; 0.8064; 1.3942 
0.2265; 0.8064; 1.4249 
0.2242; 0.8064; 1.4266 
0.2262; 0.8064; 1.4580 
0.2207; 0.8064; 1.4498 
0.2275; 0.8064; 1.4506 
0.2279; 0.8064; 1.4511 
0.2294; 0.8064; 1.4424 
0.2327; 0.8064; 1.4406 
0.2309; 0.8064; 1.4379 
0.2317; 0.8064; 1.4395 
0.2301; 0.8064; 1.4343 
0.2363; 0.8064; 1.4347 
0.2339; 0.8064; 1.4290 
0.2310; 0.8064; 1.4238 
0.2302; 0.8064; 1.4162 
0.2316; 0.8064; 1.4157 
0.2318; 0.8064; 1.4147 
0.2259; 0.8064; 1.3937 
0.2301; 0.8064; 1.4011 
0.2266; 0.8064; 1.3983 
0.2282; 0.8064; 1.3997 
0.2278; 0.8064; 1.4021 
0.2296; 0.8064; 1.3969 
0.2357; 0.8065; 1.3928 
0.2316; 0.8065; 1.3980 
0.2311; 0.8065; 1.3957 
0.2318; 0.8065; 1.3913 
0.2312; 0.8065; 1.3887 
0.2296; 0.8065; 1.3875 
0.2303; 0.8065; 1.3838 
0.2311; 0.8065; 1.3837 
0.2282; 0.8065; 1.3807 
0.2277; 0.8065; 1.3847 
0.2281; 0.8065; 1.3890 
0.2274; 0.8065; 1.3913 
0.2239; 0.8065; 1.3810 
0.2258; 0.8065; 1.3869 
0.2266; 0.8065; 1.3886 
0.2533; 0.8065; 1.3012 
0.2196; 0.8065; 1.3186 
0.2680; 0.8065; 1.3820 
0.2836; 0.8065; 1.4183 
0.2676; 0.8065; 1.3881 
0.2539; 0.8065; 1.4056 
0.2524; 0.8065; 1.4360 
0.2352; 0.8065; 1.4515 
0.2221; 0.8065; 1.4451 
0.2331; 0.8065; 1.4301 
0.2326; 0.8065; 1.4501 
0.2235; 0.8065; 1.4478 
0.2190; 0.8065; 1.4506 
0.2193; 0.8065; 1.4389 
0.2313; 0.8065; 1.4240 
0.2210; 0.8066; 1.3947 
0.2280; 0.8065; 1.3921 
0.2271; 0.8066; 1.3771 
0.2264; 0.8065; 1.3661 
0.2212; 0.8065; 1.3710 
0.2232; 0.8065; 1.3653 
0.2266; 0.8066; 1.3687 
0.2245; 0.8066; 1.3762 
0.2260; 0.8065; 1.3758 
0.2221; 0.8065; 1.3734 
0.2203; 0.8065; 1.3823 
0.2159; 0.8065; 1.3788 
0.2195; 0.8065; 1.3835 
0.2199; 0.8065; 1.3833 
0.2165; 0.8065; 1.3799 
0.2166; 0.8065; 1.3827 
0.2162; 0.8065; 1.3786 
0.2182; 0.8065; 1.3769 
0.2136; 0.8065; 1.3893 
0.2146; 0.8065; 1.3847 
0.2132; 0.8065; 1.3835 
0.2137; 0.8065; 1.3870 
0.2126; 0.8065; 1.3913 
0.2118; 0.8065; 1.3919 
0.2153; 0.8065; 1.3859 
0.2140; 0.8065; 1.3871 
0.2162; 0.8065; 1.3904 
0.2147; 0.8065; 1.3898 
0.2129; 0.8065; 1.3949 
0.2124; 0.8065; 1.3970 
0.2165; 0.8065; 1.3960 
0.2162; 0.8065; 1.3950 
0.2153; 0.8065; 1.3929 
0.2129; 0.8066; 1.3899 
0.2148; 0.8066; 1.3876 
0.3391; 0.8066; 1.4057 
0.4620; 0.8066; 1.7145 
0.3944; 0.8066; 1.5497 
0.3210; 0.8066; 1.5217 
0.3092; 0.8066; 1.4635 
0.2786; 0.8066; 1.5184 
0.2799; 0.8066; 1.4756 
0.2751; 0.8066; 1.4438 
0.2633; 0.8066; 1.4300 
0.2559; 0.8066; 1.4126 
0.2536; 0.8066; 1.4122 
0.2504; 0.8066; 1.4187 
0.2505; 0.8066; 1.4130 
0.2603; 0.8066; 1.4080 
0.2537; 0.8066; 1.3994 
0.2491; 0.8066; 1.4158 
0.2449; 0.8066; 1.4212 
0.2514; 0.8066; 1.4158 
0.2482; 0.8066; 1.4347 
0.2374; 0.8066; 1.4319 
0.2373; 0.8066; 1.4448 
0.2368; 0.8066; 1.4316 
0.2382; 0.8066; 1.4289 
0.2337; 0.8066; 1.4270 
0.2376; 0.8066; 1.4332 
0.2376; 0.8066; 1.4336 
0.2374; 0.8066; 1.4261 
0.2407; 0.8066; 1.4303 
0.2405; 0.8066; 1.4264 
0.2386; 0.8066; 1.4287 
0.2399; 0.8066; 1.4243 
0.2487; 0.8066; 1.4264 
0.2520; 0.8066; 1.4270 
0.2489; 0.8066; 1.4335 
0.2446; 0.8066; 1.4308 
0.2471; 0.8066; 1.4293 
0.2470; 0.8066; 1.4295 
0.2540; 0.8066; 1.4165 
0.2529; 0.8066; 1.4234 
0.2510; 0.8066; 1.4218 
0.2524; 0.8066; 1.4194 
0.2496; 0.8066; 1.4157 
0.2515; 0.8066; 1.4185 
0.2504; 0.8066; 1.4151 
0.2491; 0.8066; 1.4146 
0.2510; 0.8066; 1.4107 
0.2499; 0.8066; 1.4143 
0.2477; 0.8066; 1.4138 
0.2467; 0.8066; 1.4117 
0.2470; 0.8067; 1.4176 
0.1835; 0.8067; 1.4985 
0.1502; 0.8067; 1.4944 
0.1954; 0.8067; 1.4323 
0.1665; 0.8067; 1.4499 
0.2021; 0.8067; 1.4488 
0.1773; 0.8067; 1.4332 
0.1924; 0.8067; 1.4535 
0.2038; 0.8067; 1.4682 
0.1957; 0.8067; 1.4685 
0.1930; 0.8067; 1.4566 
0.2037; 0.8067; 1.4610 
0.2161; 0.8067; 1.4401 
0.2145; 0.8067; 1.4610 
0.2188; 0.8067; 1.4500 
0.2195; 0.8067; 1.4398 
0.2163; 0.8067; 1.4384 
0.2104; 0.8067; 1.4409 
0.2139; 0.8067; 1.4409 
0.2133; 0.8067; 1.4314 
0.2089; 0.8067; 1.4320 
0.2086; 0.8066; 1.4300 
0.2123; 0.8066; 1.4242 
0.2150; 0.8066; 1.4330 
0.2143; 0.8066; 1.4376 
0.2204; 0.8066; 1.4502 
0.2206; 0.8066; 1.4531 
0.2210; 0.8066; 1.4572 
0.2195; 0.8066; 1.4573 
0.2193; 0.8066; 1.4556 
0.2199; 0.8066; 1.4533 
0.2221; 0.8066; 1.4484 
0.2186; 0.8066; 1.4406 
0.2197; 0.8066; 1.4441 
0.2189; 0.8066; 1.4396 
0.2181; 0.8066; 1.4409 
0.2187; 0.8066; 1.4412 
0.2204; 0.8066; 1.4419 
0.2181; 0.8066; 1.4423 
0.2146; 0.8066; 1.4388 
0.2141; 0.8066; 1.4366 
0.2165; 0.8066; 1.4411 
0.2126; 0.8066; 1.4291 
0.2127; 0.8066; 1.4311 
0.2132; 0.8066; 1.4270 
0.2138; 0.8066; 1.4221 
0.2117; 0.8066; 1.4191 
0.2174; 0.8066; 1.4169 
0.2204; 0.8066; 1.4164 
0.2209; 0.8066; 1.4145 
0.2209; 0.8066; 1.4159 
0.1835; 0.8066; 1.3237 
0.1722; 0.8066; 1.4834 
0.2113; 0.8066; 1.4621 
0.2461; 0.8066; 1.4332 
0.2710; 0.8066; 1.4374 
0.2556; 0.8066; 1.4193 
0.2663; 0.8066; 1.3927 
0.2592; 0.8066; 1.4049 
0.2500; 0.8066; 1.4169 
0.2678; 0.8066; 1.3947 
0.2654; 0.8066; 1.3962 
0.2722; 0.8066; 1.4031 
0.2679; 0.8066; 1.4056 
0.2613; 0.8066; 1.3905 
0.2614; 0.8066; 1.3909 
0.2604; 0.8066; 1.3858 
0.2549; 0.8066; 1.3696 
0.2491; 0.8066; 1.3771 
0.2463; 0.8066; 1.3806 
0.2412; 0.8066; 1.3783 
0.2393; 0.8066; 1.3922 
0.2454; 0.8066; 1.4098 
0.2555; 0.8066; 1.4073 
0.2504; 0.8066; 1.4106 
0.2495; 0.8066; 1.4067 
0.2471; 0.8066; 1.4099 
0.2478; 0.8066; 1.4127 
0.2416; 0.8066; 1.4167 
0.2424; 0.8066; 1.4221 
0.2413; 0.8066; 1.4164 
0.2397; 0.8066; 1.4089 
0.2392; 0.8066; 1.4095 
0.2431; 0.8066; 1.4045 
0.2439; 0.8066; 1.4064 
0.2472; 0.8066; 1.4014 
0.2471; 0.8066; 1.4004 
0.2473; 0.8066; 1.3956 
0.2482; 0.8066; 1.3990 
0.2484; 0.8067; 1.3959 
0.2466; 0.8067; 1.3920 
0.2452; 0.8067; 1.3919 
0.2434; 0.8067; 1.3857 
0.2448; 0.8067; 1.3844 
0.2451; 0.8067; 1.3838 
0.2496; 0.8067; 1.3772 
0.2474; 0.8067; 1.3761 
0.2473; 0.8067; 1.3771 
0.2470; 0.8067; 1.3808 
0.2454; 0.8067; 1.3760 
0.2436; 0.8067; 1.3733 
0.3224; 0.8067; 1.2707 
0.2800; 0.8067; 1.3788 
0.2847; 0.8067; 1.3086 
0.2932; 0.8067; 1.3654 
0.2986; 0.8067; 1.4014 
0.2896; 0.8067; 1.3658 
0.2727; 0.8067; 1.3858 
0.2800; 0.8067; 1.3657 
0.2889; 0.8067; 1.3655 
0.2720; 0.8067; 1.3632 
0.2664; 0.8067; 1.3361 
0.2598; 0.8067; 1.3605 
0.2668; 0.8067; 1.3702 
0.2654; 0.8067; 1.3146 
0.2702; 0.8067; 1.3220 
0.2706; 0.8067; 1.3335 
0.2705; 0.8067; 1.3390 
0.2633; 0.8067; 1.3351 
0.2664; 0.8067; 1.3329 
0.2697; 0.8067; 1.3298 
0.2669; 0.8067; 1.3328 
0.2676; 0.8067; 1.3245 
0.2647; 0.8067; 1.3316 
0.2608; 0.8067; 1.3215 
0.2574; 0.8067; 1.3250 
0.2584; 0.8067; 1.3315 
0.2560; 0.8067; 1.3247 
0.2583; 0.8067; 1.3278 
0.2544; 0.8067; 1.3268 
0.2544; 0.8067; 1.3311 
0.2534; 0.8067; 1.3341 
0.2475; 0.8067; 1.3416 
0.2510; 0.8067; 1.3437 
0.2502; 0.8067; 1.3489 
0.2508; 0.8067; 1.3464 
0.2476; 0.8067; 1.3434 
0.2496; 0.8067; 1.3410 
0.2520; 0.8067; 1.3428 
0.2536; 0.8067; 1.3461 
